-20.0,-0.176406127078
-19.9815315315,-0.15933388384
-19.9630630631,-0.141176316589
-19.9445945946,-0.122057993136
-19.9261261261,-0.102109785047
-19.9076576577,-0.0814679605447
-19.8891891892,-0.0602732440843
-19.8707207207,-0.0386698491475
-19.8522522523,-0.016804490938
-19.8337837838,0.0051746142213
-19.8153153153,0.0271187559505
-19.7968468468,0.0488797364818
-19.7783783784,0.0703108701279
-19.7599099099,0.0912679688266
-19.7414414414,0.11161030717
-19.722972973,0.131201560503
-19.7045045045,0.149910709895
-19.686036036,0.167612908037
-19.6675675676,0.18419030043
-19.6490990991,0.199532796546
-19.6306306306,0.21353878602
-19.6121621622,0.226115795319
-19.5936936937,0.237181080774
-19.5752252252,0.246662154291
-19.5567567568,0.254497238544
-19.5382882883,0.260635648943
-19.5198198198,0.265038100153
-19.5013513514,0.267676935497
-19.4828828829,0.268536278054
-19.4644144144,0.267612102832
-19.4459459459,0.264912229894
-19.4274774775,0.260456238861
-19.409009009,0.254275305741
-19.3905405405,0.246411963506
-19.3720720721,0.2369197884
-19.3536036036,0.225863014377
-19.3351351351,0.213316078575
-19.3166666667,0.199363101155
-19.2981981982,0.184097303253
-19.2797297297,0.167620367166
-19.2612612613,0.150041743286
-19.2427927928,0.131477908579
-19.2243243243,0.112051581722
-19.2058558559,0.0918909002763
-19.1873873874,0.0711285654591
-19.1689189189,0.0499009602936
-19.1504504505,0.0283472470392
-19.131981982,0.00660844990758
-19.1135135135,-0.0151734708616
-19.095045045,-0.0368565474763
-19.0765765766,-0.0582997295445
-19.0581081081,-0.0793637994884
-19.0396396396,-0.099912272501
-19.0211711712,-0.119812275263
-19.0027027027,-0.138935397808
-18.9842342342,-0.157158513126
-18.9657657658,-0.174364559354
-18.9472972973,-0.190443279646
-18.9288288288,-0.205291915147
-18.9103603604,-0.218815846809
-18.8918918919,-0.230929182145
-18.8734234234,-0.241555283405
-18.854954955,-0.25062723404
-18.8364864865,-0.258088240758
-18.818018018,-0.263891968885
-18.7995495495,-0.268002809211
-18.7810810811,-0.270396074926
-18.7626126126,-0.271058127731
-18.7441441441,-0.269986432662
-18.7256756757,-0.267189541614
-18.7072072072,-0.262687006035
-18.6887387387,-0.256509219682
-18.6702702703,-0.248697192793
-18.6518018018,-0.239302259454
-18.6333333333,-0.228385720348
-18.6148648649,-0.216018423496
-18.5963963964,-0.202280285947
-18.5779279279,-0.187259759757
-18.5594594595,-0.171053245928
-18.540990991,-0.153764460276
-18.5225225225,-0.135503755491
-18.5040540541,-0.116387403903
-18.4855855856,-0.0965368456748
-18.4671171171,-0.0760779073593
-18.4486486486,-0.0551399958988
-18.4301801802,-0.0338552732695
-18.4117117117,-0.012357817074
-18.3932432432,0.009217227564
-18.3747747748,0.0307344994255
-18.3563063063,0.0520592705741
-18.3378378378,0.0730582883651
-18.3193693694,0.0936006048412
-18.3009009009,0.113558388382
-18.2824324324,0.132807712617
-18.263963964,0.151229317776
-18.2454954955,0.168709339875
-18.227027027,0.185140003332
-18.2085585586,0.200420272885
-18.1900900901,0.214456460962
-18.1716216216,0.227162786941
-18.1531531532,0.238461885073
-18.1346846847,0.248285258167
-18.1162162162,0.256573674501
-18.0977477477,0.263277505789
-18.0792792793,0.2683570044
-18.0608108108,0.27178251844
-18.0423423423,0.273534643664
-18.0238738739,0.273604311612
-18.0054054054,0.271992813757
-17.9869369369,0.268711761816
-17.9684684685,0.263782984832
-17.95,0.257238363939
-17.9315315315,0.24911960618
-17.9130630631,0.239477959053
-17.8945945946,0.228373867847
-17.8761261261,0.215876578158
-17.8576576577,0.202063686295
-17.8391891892,0.187020640586
-17.8207207207,0.170840196893
-17.8022522523,0.15362183187
-17.7837837838,0.135471117782
-17.7653153153,0.116499062853
-17.7468468468,0.0968214213657
-17.7283783784,0.0765579778271
-17.7099099099,0.0558318096981
-17.6914414414,0.0347685332511
-17.672972973,0.0134955372149
-17.6545045045,-0.0078587910992
-17.636036036,-0.029165842475
-17.6175675676,-0.0502975605725
-17.5990990991,-0.0711272101518
-17.5806306306,-0.0915301341481
-17.5621621622,-0.111384495102
-17.5436936937,-0.13057199657
-17.5252252252,-0.148978580293
-17.5067567568,-0.166495095062
-17.4882882883,-0.183017933434
-17.4698198198,-0.198449632637
-17.4513513514,-0.212699436284
-17.4328828829,-0.225683813729
-17.4144144144,-0.237326934195
-17.3959459459,-0.247561093086
-17.3774774775,-0.256327088205
-17.359009009,-0.263574543885
-17.3405405405,-0.269262181411
-17.3220720721,-0.273358034379
-17.3036036036,-0.275839608035
-17.2851351351,-0.276693981933
-17.2666666667,-0.275917855603
-17.2481981982,-0.273517537274
-17.2297297297,-0.269508875999
-17.2112612613,-0.263917137915
-17.1927927928,-0.256776827629
-17.1743243243,-0.2481314561
-17.1558558559,-0.238033256655
-17.1373873874,-0.226542851079
-17.1189189189,-0.213728868021
-17.1004504505,-0.199667516188
-17.081981982,-0.184442115076
-17.0635135135,-0.168142586213
-17.045045045,-0.15086490809
-17.0265765766,-0.132710538157
-17.0081081081,-0.113785805433
-16.9896396396,-0.094201277422
-16.9711711712,-0.0740711051524
-16.9527027027,-0.053512350269
-16.9342342342,-0.0326442981734
-16.9157657658,-0.0115877612727
-16.8972972973,0.00953562357501
-16.8788288288,0.0306040993255
-16.8603603604,0.0514964906423
-16.8418918919,0.0720928993835
-16.8234234234,0.0922753897053
-16.804954955,0.111928658893
-16.7864864865,0.13094069014
-16.768018018,0.149203383615
-16.7495495495,0.166613162328
-16.7310810811,0.183071549436
-16.7126126126,0.198485713863
-16.6941441441,0.212768981267
-16.6756756757,0.225841307626
-16.6572072072,0.237629712965
-16.6387387387,0.248068672928
-16.6202702703,0.257100466246
-16.6018018018,0.264675476325
-16.5833333333,0.270752445514
-16.5648648649,0.275298680869
-16.5463963964,0.278290210505
-16.5279279279,0.279711889934
-16.5094594595,0.279557458055
-16.490990991,0.277829542768
-16.4725225225,0.274539616448
-16.4540540541,0.269707901818
-16.4355855856,0.263363229033
-16.4171171171,0.255542845025
-16.3986486486,0.246292176485
-16.3801801802,0.235664548035
-16.3617117117,0.223720857447
-16.3432432432,0.210529209958
-16.3247747748,0.196164513957
-16.3063063063,0.180708040525
-16.2878378378,0.164246949488
-16.2693693694,0.146873784812
-16.2509009009,0.128685942334
-16.2324324324,0.109785112936
-16.213963964,0.0902767044015
-16.1954954955,0.0702692452863
-16.177027027,0.0498737742121
-16.1585585586,0.0292032180454
-16.1400900901,0.00837176247005
-16.1216216216,-0.0125057815244
-16.1031531532,-0.0333146117181
-16.0846846847,-0.0539405657983
-16.0662162162,-0.074270746098
-16.0477477477,-0.0941941345348
-16.0292792793,-0.113602194425
-16.0108108108,-0.13238945594
-15.9923423423,-0.150454082099
-15.9738738739,-0.167698412285
-15.9554054054,-0.184029480471
-15.9369369369,-0.199359505438
-15.9184684685,-0.213606350484
-15.9,-0.226693950299
-15.8815315315,-0.238552702849
-15.8630630631,-0.249119824359
-15.8445945946,-0.258339665666
-15.8261261261,-0.26616398845
-15.8076576577,-0.272552200079
-15.7891891892,-0.27747154604
-15.7707207207,-0.280897259143
-15.7522522523,-0.282812664973
-15.7337837838,-0.283209243236
-15.7153153153,-0.282086644961
-15.6968468468,-0.279452665703
-15.6783783784,-0.275323175144
-15.6599099099,-0.269722003741
-15.6414414414,-0.262680787268
-15.622972973,-0.25423877033
-15.6045045045,-0.244442570151
-15.586036036,-0.233345902129
-15.5675675676,-0.221009268832
-15.5490990991,-0.207499614343
-15.5306306306,-0.192889945964
-15.5121621622,-0.177258925506
-15.4936936937,-0.160690432516
-15.4752252252,-0.143273101914
-15.4567567568,-0.125099838658
-15.4382882883,-0.106267312137
-15.4198198198,-0.0868754330811
-15.4013513514,-0.0670268158784
-15.3828828829,-0.0468262291962
-15.3644144144,-0.0263800378945
-15.3459459459,-0.0057956392134
-15.3274774775,0.0148191037647
-15.309009009,0.0353564283828
-15.2905405405,0.0557092354389
-15.2720720721,0.075771646044
-15.2536036036,0.0954395494308
-15.2351351351,0.114611138902
-15.2166666667,0.133187433191
-15.1981981982,0.1510727806
-15.1797297297,0.168175343398
-15.1612612613,0.184407560067
-15.1427927928,0.19968658314
-15.1243243243,0.213934690489
-15.1058558559,0.227079668107
-15.0873873874,0.23905516256
-15.0689189189,0.249801001478
-15.0504504505,0.259263480624
-15.031981982,0.267395616247
-15.0135135135,0.274157361654
-14.995045045,0.279515787085
-14.9765765766,0.283445222191
-14.9581081081,0.285927360623
-14.9396396396,0.286951326417
-14.9211711712,0.286513702068
-14.9027027027,0.284618518397
-14.8842342342,0.281277206471
-14.8657657658,0.276508512092
-14.8472972973,0.270338373479
-14.8288288288,0.26279976303
-14.8103603604,0.253932494163
-14.7918918919,0.24378299445
-14.7734234234,0.232404046391
-14.754954955,0.219854497354
-14.7364864865,0.206198940329
-14.718018018,0.191507367298
-14.6995495495,0.175854797136
-14.6810810811,0.159320880081
-14.6626126126,0.141989480919
-14.6441441441,0.123948243086
-14.6256756757,0.105288136036
-14.6072072072,0.0861029882158
-14.5887387387,0.0664890080948
-14.5702702703,0.0465442957209
-14.5518018018,0.0263683472983
-14.5333333333,0.00606155530954
-14.5148648649,-0.0142752933002
-14.4963963964,-0.0345415183631
-14.4779279279,-0.0546370446645
-14.4594594595,-0.0744628945983
-14.440990991,-0.0939216728918
-14.4225225225,-0.112918041049
-14.4040540541,-0.131359179229
-14.3855855856,-0.149155233352
-14.3671171171,-0.16621974533
-14.3486486486,-0.182470064392
-14.3301801802,-0.197827737614
-14.3117117117,-0.212218877855
-14.2932432432,-0.225574507439
-14.2747747748,-0.237830876057
-14.2563063063,-0.248929751485
-14.2378378378,-0.258818681877
-14.2193693694,-0.267451228541
-14.2009009009,-0.274787168227
-14.1824324324,-0.280792664167
-14.163963964,-0.285440405211
-14.1454954955,-0.288709712605
-14.127027027,-0.290586614088
-14.1085585586,-0.29106388517
-14.0900900901,-0.2901410576
-14.0716216216,-0.28782439519
-14.0531531532,-0.284126837336
-14.0346846847,-0.279067910707
-14.0162162162,-0.272673609738
-13.9977477477,-0.264976246709
-13.9792792793,-0.256014272324
-13.9608108108,-0.245832067849
-13.9423423423,-0.234479709984
-13.9238738739,-0.222012709784
-13.9054054054,-0.208491727037
-13.8869369369,-0.193982261632
-13.8684684685,-0.178554323533
-13.85,-0.162282083083
-13.8315315315,-0.145243503418
-13.8130630631,-0.127519956863
-13.7945945946,-0.109195827237
-13.7761261261,-0.0903581000429
-13.7576576577,-0.0710959425543
-13.7391891892,-0.0515002758676
-13.7207207207,-0.0316633409771
-13.7022522523,-0.0116782609654
-13.6837837838,0.00836139860456
-13.6653153153,0.0283620690182
-13.6468468468,0.0482306153975
-13.6283783784,0.0678747693146
-13.6099099099,0.0872035550355
-13.5914414414,0.106127707443
-13.572972973,0.124560079739
-13.5545045045,0.142416039104
-13.536036036,0.159613848537
-13.5175675676,0.176075033203
-13.4990990991,0.19172472969
-13.4806306306,0.206492016665
-13.4621621622,0.220310225531
-13.4436936937,0.233117229775
-13.4252252252,0.244855711818
-13.4067567568,0.255473406295
-13.3882882883,0.264923318786
-13.3698198198,0.273163919183
-13.3513513514,0.280159308956
-13.3328828829,0.285879361744
-13.3144144144,0.290299836797
-13.2959459459,0.293402464941
-13.2774774775,0.295175006868
-13.259009009,0.295611283663
-13.2405405405,0.294711179626
-13.2220720721,0.292480617566
-13.2036036036,0.288931506873
-13.1851351351,0.284081664786
-13.1666666667,0.277954711399
-13.1481981982,0.27057993907
-13.1297297297,0.261992156991
-13.1112612613,0.252231511803
-13.0927927928,0.241343285223
-13.0743243243,0.229377669759
-13.0558558559,0.216389523676
-13.0373873874,0.202438106453
-13.0189189189,0.187586796055
-13.0004504505,0.171902789424
-12.981981982,0.155456787624
-12.9635135135,0.138322667178
-12.945045045,0.120577139146
-12.9265765766,0.10229939755
-12.9081081081,0.0835707587874
-12.8896396396,0.0644742936992
-12.8711711712,0.0450944539721
-12.8527027027,0.0255166945732
-12.8342342342,0.00582709391369
-12.8157657658,-0.0138880265638
-12.7972972973,-0.0335424816939
-12.7788288288,-0.0530505991284
-12.7603603604,-0.0723275914731
-12.7418918919,-0.0912899224169
-12.7234234234,-0.109855665292
-12.704954955,-0.127944852545
-12.6864864865,-0.145479814666
-12.668018018,-0.162385507156
-12.6495495495,-0.178589824205
-12.6310810811,-0.194023897806
-12.6126126126,-0.208622381107
-12.5941441441,-0.222323714892
-12.5756756757,-0.235070376147
-12.5572072072,-0.246809107771
-12.5387387387,-0.257491128576
-12.5202702703,-0.267072322809
-12.5018018018,-0.275513408529
-12.4833333333,-0.28278008427
-12.4648648649,-0.288843153515
-12.4463963964,-0.29367862661
-12.4279279279,-0.297267799849
-12.4094594595,-0.299597311549
-12.390990991,-0.300659175061
-12.3725225225,-0.300450788726
-12.3540540541,-0.29897492292
-12.3355855856,-0.296239684398
-12.3171171171,-0.292258458271
-12.2986486486,-0.287049828011
-12.2801801802,-0.280637474003
-12.2617117117,-0.273050051215
-12.2432432432,-0.264321046667
-12.2247747748,-0.254488617461
-12.2063063063,-0.243595410172
-12.1878378378,-0.231688362525
-12.1693693694,-0.218818488311
-12.1509009009,-0.205040646568
-12.1324324324,-0.190413296122
-12.113963964,-0.174998236612
-12.0954954955,-0.158860337187
-12.077027027,-0.142067254105
-12.0585585586,-0.124689138484
-12.0400900901,-0.106798335498
-12.0216216216,-0.0884690763345
-12.0031531532,-0.0697771642425
-11.9846846847,-0.0507996560115
-11.9662162162,-0.0316145402405
-11.9477477477,-0.0123004137437
-11.9292792793,0.00706384255904
-11.9108108108,0.026399386927
-11.8923423423,0.0456277379397
-11.8738738739,0.0646710921914
-11.8554054054,0.0834526372648
-11.8369369369,0.10189685874
-11.8184684685,0.119929840032
-11.8,0.137479553885
-11.7815315315,0.154476144408
-11.7630630631,0.170852198573
-11.7445945946,0.186543006154
-11.7261261261,0.201486807148
-11.7076576577,0.215625025772
-11.6891891892,0.22890249019
-11.6707207207,0.241267637202
-11.6522522523,0.252672701179
-11.6337837838,0.26307388662
-11.6153153153,0.272431523746
-11.5968468468,0.280710206664
-11.5783783784,0.287878913661
-11.5599099099,0.293911109306
-11.5414414414,0.298784828084
-11.522972973,0.302482739378
-11.5045045045,0.304992193687
-11.486036036,0.30630525005
-11.4675675676,0.306418684701
-11.4490990991,0.305333981088
-11.4306306306,0.303057301431
-11.4121621622,0.299599440081
-11.3936936937,0.294975759008
-11.3752252252,0.289206105825
-11.3567567568,0.282314714783
-11.3382882883,0.274330091299
-11.3198198198,0.265284880564
-11.3013513514,0.255215720901
-11.2828828829,0.244163082557
-11.2644144144,0.232171092664
-11.2459459459,0.219287347192
-11.2274774775,0.205562710692
-11.209009009,0.191051104737
-11.1905405405,0.175809285957
-11.1720720721,0.159896614609
-11.1536036036,0.143374814664
-11.1351351351,0.126307726393
-11.1166666667,0.108761052478
-11.0981981982,0.0908020986684
-11.0797297297,0.0724995100193
-11.0612612613,0.0539230037748
-11.0427927928,0.0351430999287
-11.0243243243,0.0162308505195
-11.0058558559,-0.00274243129807
-10.9873873874,-0.0217054413739
-10.9689189189,-0.040587152853
-10.9504504505,-0.0593170816346
-10.931981982,-0.0778255480154
-10.9135135135,-0.0960439335609
-10.895045045,-0.113904932272
-10.8765765766,-0.131342795148
-10.8581081081,-0.148293567282
-10.8396396396,-0.16469531666
-10.8211711712,-0.180488353865
-10.8027027027,-0.195615441957
